"Salidas v/s Stock (con lotes)"
"USUARIO:"
"TRAEGER BRAUTIGAM, ROLF ALBERT"
"/"
"Última actualización de datos"
"26.05.2021 09:16:35"
"Visualizar como"
"Sector";"Material";"Zona de ventas";"Oficina de ventas";"Oficina de ventas";"Año natural/Semana";"Día natural";"Vida Útil Restante";"Stock"
"Cerdo";"1020003";"Sur";"T154";"Coyhaique";"02.2021";"14.01.2021";"7";"34,0"
"Cerdo";"1020003";"Sur";"T154";"Coyhaique";"02.2021";"15.01.2021";"6";"17,0"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"14.2020";"30.03.2020";"7";"2.780,4"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"14.2020";"31.03.2020";"6";"2.475,8"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"14.2020";"01.04.2020";"8";"2.729,4"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"14.2020";"02.04.2020";"8";"3.199,1"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"14.2020";"03.04.2020";"8";"5.098,0"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"14.2020";"04.04.2020";"8";"6.788,0"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"17.2021";"26.04.2021";"7";"2.860,8"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"17.2021";"27.04.2021";"7";"2.544,2"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"17.2021";"28.04.2021";"7";"1.844,1"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"17.2021";"29.04.2021";"6";"1.425,5"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"17.2021";"30.04.2021";"8";"247,6"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"17.2021";"01.05.2021";"8";"481,1"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"13.2021";"29.03.2021";"7";"878,0"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"13.2021";"30.03.2021";"6";"789,4"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"13.2021";"31.03.2021";"7";"560,8"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"13.2021";"01.04.2021";"7";"641,6"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"13.2021";"02.04.2021";"8";"479,0"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"13.2021";"03.04.2021";"7";"479,0"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"37.2020";"07.09.2020";"7";"300,4"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"37.2020";"08.09.2020";"7";"337,8"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"37.2020";"09.09.2020";"6";"354,1"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"37.2020";"10.09.2020";"6";"276,5"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"37.2020";"11.09.2020";"5";"59,6"
"Cerdo";"1020003";"Sur";"T049";"Castro";"41.2020";"05.10.2020";"7";"131,9"
"Cerdo";"1020003";"Sur";"T049";"Castro";"41.2020";"06.10.2020";"6";"115,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"41.2020";"07.10.2020";"6";"420,9"
"Cerdo";"1020003";"Sur";"T049";"Castro";"41.2020";"08.10.2020";"7";"283,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"41.2020";"09.10.2020";"6";"283,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"41.2020";"10.10.2020";"5";"262,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"31.2020";"27.07.2020";"7";"263,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"31.2020";"28.07.2020";"6";"263,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"31.2020";"29.07.2020";"6";"206,9"
"Cerdo";"1020003";"Norte";"T061";"Arica";"31.2020";"30.07.2020";"7";"443,9"
"Cerdo";"1020003";"Norte";"T061";"Arica";"31.2020";"31.07.2020";"7";"440,6"
"Cerdo";"1020003";"Norte";"T061";"Arica";"31.2020";"01.08.2020";"7";"361,8"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"24.2020";"08.06.2020";"8";"1.390,2"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"24.2020";"09.06.2020";"8";"620,9"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"24.2020";"10.06.2020";"7";"922,3"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"24.2020";"11.06.2020";"7";"779,7"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"24.2020";"12.06.2020";"7";"1.154,8"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"24.2020";"13.06.2020";"7";"1.427,7"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"15.2021";"12.04.2021";"8";"762,6"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"15.2021";"13.04.2021";"8";"758,8"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"15.2021";"14.04.2021";"7";"687,2"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"15.2021";"15.04.2021";"6";"820,1"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"15.2021";"16.04.2021";"7";"774,3"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"15.2021";"17.04.2021";"8";"669,9"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"13.2021";"29.03.2021";"8";"460,1"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"13.2021";"30.03.2021";"8";"351,8"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"13.2021";"31.03.2021";"7";"328,2"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"13.2021";"01.04.2021";"8";"273,9"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"13.2021";"02.04.2021";"9";"573,1"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"13.2021";"03.04.2021";"8";"573,1"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"09.2021";"01.03.2021";"7";"483,7"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"09.2021";"02.03.2021";"7";"595,6"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"09.2021";"03.03.2021";"7";"609,2"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"09.2021";"04.03.2021";"7";"854,2"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"09.2021";"05.03.2021";"7";"981,0"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"09.2021";"06.03.2021";"7";"1.209,9"
"Cerdo";"1020003";"Centro Sur";"T053";"Talca";"11.2020";"10.03.2020";"8";"569,4"
"Cerdo";"1020003";"Centro Sur";"T053";"Talca";"11.2020";"11.03.2020";"8";"821,4"
"Cerdo";"1020003";"Centro Sur";"T053";"Talca";"11.2020";"12.03.2020";"13";"126,0"
"Cerdo";"1020003";"Centro Sur";"T053";"Talca";"11.2020";"13.03.2020";"11";"0,0"
"Cerdo";"1020003";"Centro Sur";"T053";"Talca";"11.2020";"14.03.2020";"9";"629,1"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"11.2021";"15.03.2021";"9";"1.310,4"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"11.2021";"16.03.2021";"8";"1.330,8"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"11.2021";"17.03.2021";"8";"1.023,4"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"11.2021";"18.03.2021";"8";"927,1"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"11.2021";"19.03.2021";"9";"1.098,5"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"11.2021";"20.03.2021";"8";"1.541,8"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"14.2020";"30.03.2020";"7";"3.143,6"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"14.2020";"31.03.2020";"7";"2.808,1"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"14.2020";"01.04.2020";"9";"2.516,2"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"14.2020";"02.04.2020";"9";"7.946,5"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"14.2020";"03.04.2020";"9";"11.891,0"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"14.2020";"04.04.2020";"8";"12.756,0"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"20.2020";"11.05.2020";"8";"151,5"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"20.2020";"12.05.2020";"7";"288,7"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"20.2020";"13.05.2020";"6";"565,9"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"20.2020";"14.05.2020";"6";"594,7"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"20.2020";"15.05.2020";"7";"264,4"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"05.2020";"27.01.2020";"7";"46,4"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"05.2020";"28.01.2020";"6";"46,4"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"05.2020";"29.01.2020";"7";"44,9"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"05.2020";"30.01.2020";"6";"44,9"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"05.2020";"31.01.2020";"6";"20,5"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"05.2020";"01.02.2020";"5";"20,5"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"11.2021";"15.03.2021";"9";"1.583,6"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"11.2021";"16.03.2021";"8";"1.521,7"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"11.2021";"17.03.2021";"8";"1.262,5"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"11.2021";"18.03.2021";"7";"1.160,0"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"11.2021";"19.03.2021";"8";"1.845,1"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"11.2021";"20.03.2021";"9";"1.989,7"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"15.2021";"12.04.2021";"8";"1.033,9"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"15.2021";"13.04.2021";"7";"1.100,3"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"15.2021";"14.04.2021";"7";"594,8"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"15.2021";"15.04.2021";"7";"913,0"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"15.2021";"16.04.2021";"7";"1.115,7"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"15.2021";"17.04.2021";"9";"1.361,6"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"39.2020";"21.09.2020";"6";"100,6"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"39.2020";"22.09.2020";"6";"763,3"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"39.2020";"23.09.2020";"7";"859,8"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"39.2020";"24.09.2020";"7";"1.375,5"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"39.2020";"25.09.2020";"8";"1.635,4"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"39.2020";"26.09.2020";"8";"1.324,9"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"11.2021";"15.03.2021";"9";"1.008,1"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"11.2021";"16.03.2021";"8";"1.115,4"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"11.2021";"17.03.2021";"7";"946,7"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"11.2021";"18.03.2021";"8";"1.059,5"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"11.2021";"19.03.2021";"9";"781,3"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"11.2021";"20.03.2021";"9";"1.022,6"
"Cerdo";"1020003";"Santiago";"T022";"Miraflores";"12.2020";"16.03.2020";"7";"1.202,1"
"Cerdo";"1020003";"Santiago";"T022";"Miraflores";"12.2020";"17.03.2020";"6";"1.292,3"
"Cerdo";"1020003";"Santiago";"T022";"Miraflores";"12.2020";"18.03.2020";"5";"1.039,2"
"Cerdo";"1020003";"Santiago";"T022";"Miraflores";"12.2020";"19.03.2020";"6";"1.474,3"
"Cerdo";"1020003";"Santiago";"T022";"Miraflores";"12.2020";"20.03.2020";"5";"771,3"
"Cerdo";"1020003";"Santiago";"T022";"Miraflores";"12.2020";"21.03.2020";"8";"721,2"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"28.2020";"06.07.2020";"7";"893,1"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"28.2020";"07.07.2020";"6";"871,0"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"28.2020";"08.07.2020";"6";"965,3"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"28.2020";"09.07.2020";"6";"819,2"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"28.2020";"10.07.2020";"6";"667,3"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"28.2020";"11.07.2020";"7";"468,5"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"35.2020";"24.08.2020";"8";"156,7"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"35.2020";"25.08.2020";"7";"146,3"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"35.2020";"26.08.2020";"7";"138,4"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"35.2020";"27.08.2020";"6";"324,1"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"35.2020";"28.08.2020";"5";"324,1"
"Cerdo";"1020003";"Sur";"T049";"Castro";"33.2020";"10.08.2020";"7";"95,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"33.2020";"11.08.2020";"7";"270,1"
"Cerdo";"1020003";"Sur";"T049";"Castro";"33.2020";"12.08.2020";"7";"298,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"33.2020";"13.08.2020";"6";"219,8"
"Cerdo";"1020003";"Sur";"T049";"Castro";"33.2020";"14.08.2020";"7";"311,5"
"Cerdo";"1020003";"Sur";"T049";"Castro";"33.2020";"15.08.2020";"7";"154,2"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"11.2021";"15.03.2021";"8";"526,6"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"11.2021";"16.03.2021";"7";"548,0"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"11.2021";"17.03.2021";"7";"603,6"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"11.2021";"18.03.2021";"7";"723,2"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"11.2021";"19.03.2021";"7";"761,9"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"11.2021";"20.03.2021";"7";"485,6"
"Cerdo";"1020003";"Norte";"T061";"Arica";"43.2020";"19.10.2020";"8";"84,3"
"Cerdo";"1020003";"Norte";"T061";"Arica";"43.2020";"20.10.2020";"7";"84,3"
"Cerdo";"1020003";"Norte";"T061";"Arica";"43.2020";"21.10.2020";"7";"101,8"
"Cerdo";"1020003";"Norte";"T061";"Arica";"43.2020";"22.10.2020";"7";"129,0"
"Cerdo";"1020003";"Norte";"T061";"Arica";"43.2020";"23.10.2020";"8";"95,6"
"Cerdo";"1020003";"Norte";"T061";"Arica";"43.2020";"24.10.2020";"8";"106,4"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"20.2021";"17.05.2021";"8";"104,3"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"20.2021";"18.05.2021";"7";"231,0"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"20.2021";"19.05.2021";"8";"363,0"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"20.2021";"20.05.2021";"9";"243,5"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"20.2021";"21.05.2021";"9";"174,5"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"20.2021";"22.05.2021";"8";"156,1"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"14.2020";"30.03.2020";"7";"3.013,1"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"14.2020";"31.03.2020";"6";"2.622,7"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"14.2020";"01.04.2020";"7";"2.583,3"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"14.2020";"02.04.2020";"8";"4.346,8"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"14.2020";"03.04.2020";"8";"9.565,7"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"14.2020";"04.04.2020";"8";"9.457,0"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"23.2020";"01.06.2020";"8";"1.193,1"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"23.2020";"02.06.2020";"7";"1.458,2"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"23.2020";"03.06.2020";"6";"1.397,1"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"23.2020";"04.06.2020";"6";"1.845,0"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"23.2020";"05.06.2020";"6";"1.983,6"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"23.2020";"06.06.2020";"8";"2.157,4"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"09.2021";"01.03.2021";"8";"1.107,1"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"09.2021";"02.03.2021";"7";"1.344,2"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"09.2021";"03.03.2021";"8";"1.732,6"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"09.2021";"04.03.2021";"7";"1.766,8"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"09.2021";"05.03.2021";"8";"529,0"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"09.2021";"06.03.2021";"8";"678,8"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"52.2019";"25.12.2019";"10";"641,7"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"52.2019";"26.12.2019";"9";"622,7"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"52.2019";"27.12.2019";"9";"951,5"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"52.2019";"28.12.2019";"8";"1.560,5"
"Cerdo";"1020003";"Norte";"T061";"Arica";"35.2020";"24.08.2020";"7";"123,8"
"Cerdo";"1020003";"Norte";"T061";"Arica";"35.2020";"25.08.2020";"6";"123,8"
"Cerdo";"1020003";"Norte";"T061";"Arica";"35.2020";"26.08.2020";"7";"58,8"
"Cerdo";"1020003";"Norte";"T061";"Arica";"35.2020";"27.08.2020";"7";"95,3"
"Cerdo";"1020003";"Norte";"T061";"Arica";"35.2020";"28.08.2020";"6";"150,0"
"Cerdo";"1020003";"Norte";"T061";"Arica";"35.2020";"29.08.2020";"7";"147,1"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"12.2020";"16.03.2020";"7";"2.953,6"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"12.2020";"17.03.2020";"7";"3.735,4"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"12.2020";"18.03.2020";"6";"2.804,9"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"12.2020";"19.03.2020";"5";"2.024,3"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"12.2020";"20.03.2020";"3";"1.429,1"
"Cerdo";"1020003";"Santiago";"T017";"Lo Espejo";"12.2020";"21.03.2020";"5";"1.105,4"
"Cerdo";"1020003";"Sur";"T049";"Castro";"06.2020";"03.02.2020";"7";"316,6"
"Cerdo";"1020003";"Sur";"T049";"Castro";"06.2020";"04.02.2020";"6";"273,8"
"Cerdo";"1020003";"Sur";"T049";"Castro";"06.2020";"05.02.2020";"6";"386,8"
"Cerdo";"1020003";"Sur";"T049";"Castro";"06.2020";"06.02.2020";"6";"265,9"
"Cerdo";"1020003";"Sur";"T049";"Castro";"06.2020";"07.02.2020";"5";"209,8"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"17.2021";"26.04.2021";"7";"865,1"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"17.2021";"27.04.2021";"6";"621,7"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"17.2021";"28.04.2021";"6";"386,7"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"17.2021";"29.04.2021";"6";"332,5"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"17.2021";"30.04.2021";"6";"216,7"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"17.2021";"01.05.2021";"8";"123,5"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"09.2021";"01.03.2021";"7";"395,8"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"09.2021";"02.03.2021";"8";"252,9"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"09.2021";"03.03.2021";"8";"389,2"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"09.2021";"04.03.2021";"7";"439,0"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"09.2021";"05.03.2021";"7";"856,9"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"09.2021";"06.03.2021";"7";"1.163,7"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"03.2021";"18.01.2021";"8";"602,0"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"03.2021";"19.01.2021";"8";"695,3"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"03.2021";"20.01.2021";"7";"851,8"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"03.2021";"21.01.2021";"8";"1.186,8"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"03.2021";"22.01.2021";"8";"1.314,1"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"03.2021";"23.01.2021";"8";"1.502,7"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"17.2021";"26.04.2021";"9";"3.628,6"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"17.2021";"27.04.2021";"8";"3.383,4"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"17.2021";"28.04.2021";"7";"3.765,4"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"17.2021";"29.04.2021";"7";"1.953,8"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"17.2021";"30.04.2021";"6";"223,5"
"Cerdo";"1020003";"Santiago";"T101";"Huechuraba";"17.2021";"01.05.2021";"9";"526,2"
"Cerdo";"1020003";"Sur";"T149";"Castro";"02.2021";"12.01.2021";"7";"17,1"
"Cerdo";"1020003";"Sur";"T149";"Castro";"02.2021";"13.01.2021";"7";"83,1"
"Cerdo";"1020003";"Sur";"T149";"Castro";"02.2021";"14.01.2021";"7";"66,0"
"Cerdo";"1020003";"Sur";"T149";"Castro";"02.2021";"15.01.2021";"6";"33,0"
"Cerdo";"1020003";"Sur";"T149";"Castro";"02.2021";"16.01.2021";"5";"33,0"
"Cerdo";"1020003";"Sur";"T149";"Castro";"16.2021";"19.04.2021";"7";"106,6"
"Cerdo";"1020003";"Sur";"T149";"Castro";"16.2021";"20.04.2021";"7";"213,9"
"Cerdo";"1020003";"Sur";"T149";"Castro";"16.2021";"21.04.2021";"7";"247,4"
"Cerdo";"1020003";"Sur";"T149";"Castro";"16.2021";"22.04.2021";"6";"215,4"
"Cerdo";"1020003";"Sur";"T149";"Castro";"16.2021";"23.04.2021";"6";"87,2"
"Cerdo";"1020003";"Sur";"T149";"Castro";"16.2021";"24.04.2021";"7";"107,0"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"15.2021";"12.04.2021";"8";"48,0"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"15.2021";"13.04.2021";"7";"119,8"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"15.2021";"14.04.2021";"7";"302,2"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"15.2021";"15.04.2021";"6";"325,8"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"15.2021";"16.04.2021";"7";"392,4"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"15.2021";"17.04.2021";"8";"129,6"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"09.2021";"01.03.2021";"8";"188,4"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"09.2021";"02.03.2021";"7";"216,8"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"09.2021";"03.03.2021";"7";"271,8"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"09.2021";"04.03.2021";"7";"483,9"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"09.2021";"05.03.2021";"6";"541,7"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"09.2021";"06.03.2021";"8";"478,6"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"11.2021";"15.03.2021";"8";"718,3"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"11.2021";"16.03.2021";"8";"702,4"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"11.2021";"17.03.2021";"7";"738,7"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"11.2021";"18.03.2021";"7";"773,4"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"11.2021";"19.03.2021";"7";"766,3"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"11.2021";"20.03.2021";"8";"897,8"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"33.2020";"10.08.2020";"7";"174,3"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"33.2020";"11.08.2020";"6";"257,4"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"33.2020";"12.08.2020";"5";"237,5"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"33.2020";"13.08.2020";"6";"418,6"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"33.2020";"14.08.2020";"6";"309,8"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"33.2020";"15.08.2020";"7";"264,3"
"Cerdo";"1020003";"Norte";"T065";"Copiapo";"11.2020";"11.03.2020";"8";"183,8"
"Cerdo";"1020003";"Norte";"T065";"Copiapo";"11.2020";"12.03.2020";"9";"136,4"
"Cerdo";"1020003";"Norte";"T065";"Copiapo";"11.2020";"13.03.2020";"11";"0,0"
"Cerdo";"1020003";"Norte";"T065";"Copiapo";"11.2020";"14.03.2020";"7";"99,7"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"13.2021";"29.03.2021";"7";"519,8"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"13.2021";"30.03.2021";"7";"525,8"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"13.2021";"31.03.2021";"8";"395,7"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"13.2021";"01.04.2021";"9";"457,0"
